Date,Open,High,Low,Close,Adj Close,Volume
2013/5/3,16.11821365,16.18678665,16.04107094,16.07071495,13.9818449,361300800
2013/5/6,16.27535629,16.50714302,16.22535706,16.4539299,14.31525135,496641600
2013/5/7,16.60607147,16.6339283,16.20357132,16.38071442,14.25154972,483753200
2013/5/8,16.3942852,16.62035751,16.27892876,16.56571388,14.4125061,472598000
2013/5/9,16.42178535,16.5357132,16.27071381,16.31321335,14.28676701,398487600
2013/5/10,16.35607147,16.4182148,16.08857155,16.17749977,14.16791248,334852000
2013/5/13,16.12535667,16.35357094,16.125,16.24071312,14.22327232,316948800
2013/5/14,16.20892906,16.25714302,15.79107094,15.85214329,13.88297176,447118000
2013/5/15,15.68428612,15.75,15.08428574,15.31607056,13.41349125,741613600
2013/5/16,15.11571407,15.63749981,14.96071434,15.52071381,13.59271336,603204000
2013/5/17,15.68035698,15.71749973,15.39321423,15.47357082,13.55142593,427904400
2013/5/20,15.42535686,15.92142868,15.36071396,15.81892872,13.85388184,451578400
2013/5/21,15.64821434,15.90999985,15.50714302,15.70214272,13.75160313,456022000
2013/5/22,15.85892868,16.01250076,15.65071392,15.76249981,13.80446339,443038400
2013/5/23,15.56964302,15.93428612,15.5639286,15.79071426,13.82917118,353021200
2013/5/24,15.74464321,15.91642857,15.72714329,15.89821434,13.92331982,276166800
2013/5/28,16.06785774,16.11107063,15.74464321,15.76571369,13.80727863,386145200
2013/5/29,15.71428585,15.9821434,15.69285679,15.89107132,13.91706276,330576400
2013/5/30,15.91607094,16.2321434,15.87535667,16.12785721,14.12443733,353519600
2013/5/31,16.1607132,16.32500076,16.0535717,16.06178665,14.0665741,384302800
2013/6/3,16.09749985,16.15571404,15.8028574,16.09714317,14.09753609,372352400
2013/6/4,16.18642807,16.22964287,15.97821426,16.04678535,14.05343723,292728800
2013/6/5,15.91607094,16.09714317,15.84678555,15.89678574,13.92207146,290589600
2013/6/6,15.90964317,15.96428585,15.50178623,15.65928555,13.71407032,416934000
2013/6/7,15.58928585,15.82999992,15.4560709,15.77892876,13.81885433,404535600
2013/6/10,15.883214,16.0385704,15.60000038,15.67464256,13.72751904,450153200
2013/6/11,15.56214333,15.81285667,15.47571373,15.62857056,13.68717003,286112400
2013/6/12,15.69642925,15.75892925,15.41071415,15.43535709,13.51796055,265227200
2013/6/13,15.44642925,15.61214256,15.3125,15.56999969,13.63587666,285832400
2013/6/14,15.55000019,15.58178616,15.30357075,15.35892868,13.45102596,271866000
2013/6/17,15.40857124,15.56071377,15.36999989,15.42857075,13.5120163,259414400
2013/6/18,15.41285706,15.53214264,15.3646431,15.42035675,13.50482368,195025600
2013/6/19,15.40714264,15.41642857,15.1071434,15.1071434,13.23051548,310940000
2013/6/20,14.97500038,15.21357059,14.82750034,14.88714314,13.03784657,357310800
2013/6/21,14.94607067,15,14.57499981,14.7678566,12.93337631,481118400
2013/6/24,14.55000019,14.59500027,14.21607113,14.3764286,12.59057045,480746000
2013/6/25,14.48928642,14.5639286,14.24392891,14.37964344,12.5933876,314162800
2013/6/26,14.42500019,14.45678616,14.13071442,14.21678638,12.45076275,367724000
2013/6/27,14.25892925,14.33535671,14.05500031,14.06357098,12.316576,337246000
2013/6/28,13.97714329,14.29535675,13.88821411,14.16178608,12.40259266,578516400
2013/7/1,14.38178635,14.72392941,14.32928562,14.61499977,12.79950809,391053600
2013/7/2,14.64142895,15.05821419,14.62392902,14.94607067,13.08945179,469865200
2013/7/3,15.03071404,15.1064291,14.90892887,15.02857113,13.16170692,240928800
2013/7/5,15.01392937,15.11750031,14.83392906,14.90785694,13.0559864,274024800
2013/7/8,15.00392914,15.03571415,14.66607094,14.82321358,12.98185635,298138400
2013/7/9,14.77142906,15.125,14.65642929,15.08392906,13.21018791,352584400
2013/7/10,14.98571396,15.17142868,14.9375,15.02607059,13.15951633,281405600
2013/7/11,15.10535717,15.2946434,15.04178619,15.2603569,13.36469936,326292400
2013/7/12,15.27321434,15.34964275,15.12178612,15.23250008,13.34030247,279563200
2013/7/15,15.17892933,15.40928555,15.17142868,15.26571369,13.36938953,241917200
2013/7/16,15.23285675,15.38249969,15.14892864,15.36428642,13.45571709,216538000
2013/7/17,15.34642887,15.43642902,15.29357147,15.36821365,13.45915699,198990400
2013/7/18,15.47785664,15.53107071,15.37892914,15.42000008,13.50450802,218878800
2013/7/19,15.46785736,15.4992857,15.15535736,15.17678642,13.29151154,268721600
2013/7/22,15.33785725,15.34821415,15.19535732,15.22535706,13.33404732,207796400
2013/7/23,15.21428585,15.2485714,14.95392895,14.96392918,13.10509109,369395600
2013/7/24,15.67607117,15.87821388,15.54500008,15.73250008,13.77819252,591936800
2013/7/25,15.73928642,15.76428604,15.56464291,15.66071415,13.71532249,229493600
2013/7/26,15.54642868,15.7514286,15.51214314,15.74964333,13.79320335,200152400
2013/7/29,15.74285698,16.07107162,15.72142887,15.99250031,14.00589275,248057600
2013/7/30,16.06999969,16.32678604,16.04392815,16.19000053,14.17885971,309422400
2013/7/31,16.24964333,16.33357048,16.05107117,16.16178513,14.15415096,322957600
2013/8/1,16.2767868,16.31428528,16.18785667,16.30999947,14.28395081,206250800
2013/8/2,16.35750008,16.53035736,16.30928612,16.5192852,14.46723938,274783600
2013/8/5,16.59607124,16.80964279,16.50535774,16.76607132,14.68337059,318855600
2013/8/6,16.71500015,16.85321426,16.50607109,16.6160717,14.55200481,334857600
2013/8/7,16.56428528,16.6785717,16.49178505,16.60642815,14.54356098,298858000
2013/8/8,16.56642914,16.57500076,16.35535622,16.46464348,14.51459503,255777200
2013/8/9,16.37999916,16.44499969,16.20178604,16.23035622,14.30805683,266865200
2013/8/12,16.31642914,16.73749924,16.30821419,16.69142914,14.7145195,364434000
2013/8/13,16.81928635,17.66642952,16.71607018,17.48464394,15.41378307,881941200
2013/8/14,17.78142929,18.0089283,17.62142944,17.8035717,15.69493961,756372400
2013/8/15,17.72928619,17.94285774,17.46714211,17.78249931,15.6763649,490294000
2013/8/16,17.86249924,17.96214294,17.81642914,17.94035721,15.8155241,362306000
2013/8/19,18.01214218,18.34785652,18,18.13357162,15.98585987,510518400
2013/8/20,18.2039299,18.23464394,17.88642883,17.89535713,15.77585411,358688400
2013/8/21,17.98535728,18.11249924,17.89999962,17.94142914,15.8164711,335879600
2013/8/22,18.03499985,18.05678558,17.79285622,17.96285629,15.83535576,244207600
2013/8/23,17.97392845,17.97678566,17.83392906,17.89357185,15.77428436,222731600
2013/8/26,17.8839283,18.22142982,17.875,17.96321487,15.83567142,330965600
2013/8/27,17.7857132,17.94678688,17.36785698,17.44964218,15.38293171,424188800
2013/8/28,17.3571434,17.70714378,17.3571434,17.53214264,15.45565891,307608000
2013/8/29,17.55892944,17.7321434,17.54035759,17.56071472,15.48085117,239657600
2013/8/30,17.5714283,17.60535622,17.375,17.40071487,15.33979607,272297200
2013/9/3,17.61071396,17.87857056,17.40535736,17.44928551,15.38261318,331928800
2013/9/4,17.84142876,17.93714333,17.72428513,17.81035614,15.70092297,345032800
2013/9/5,17.8660717,17.88142967,17.62999916,17.68821335,15.59324932,236367600
2013/9/6,17.80142975,17.83499908,17.49821472,17.79357147,15.68612576,359525600
2013/9/9,18.0357132,18.13999939,17.98142815,18.07749939,15.93642616,340687200
2013/9/10,18.07857132,18.12321472,17.4821434,17.66571426,15.57341194,743195600
2013/9/11,16.67892838,16.91749954,16.60035706,16.7039299,14.72554493,898696400
2013/9/12,16.7321434,16.97857094,16.64321327,16.88178635,14.88233089,404051200
2013/9/13,16.76214218,16.8510704,16.59642982,16.60357094,14.63707066,298835600
2013/9/16,16.4642868,16.48607063,15.97214317,16.07571411,14.17172623,543706800
2013/9/17,15.9985714,16.4182148,15.9821434,16.26142883,14.33544731,399380800
2013/9/18,16.54214287,16.65535736,16.45214272,16.59571457,14.63013935,456862000
2013/9/19,16.81071472,16.99392891,16.7589283,16.86785698,14.87005234,404541200
2013/9/20,17.0714283,17.09107018,16.6428566,16.69321442,14.71609402,699302800
2013/9/23,17.71785736,17.74678612,17.23571396,17.52285767,15.44747353,762106800
2013/9/24,17.67428589,17.69535637,17.42214394,17.46785736,15.39898872,364344400
2013/9/25,17.47142982,17.48714256,17.19392967,17.19750023,15.16065121,316957200
2013/9/26,17.3571434,17.44857025,17.28214264,17.36499977,15.30831432,237221600
2013/9/27,17.27785683,17.30964279,17.16857147,17.2410717,15.19906425,228040400
2013/9/30,17.0446434,17.20214272,16.94321442,17.0267868,15.01015759,260156400
2013/10/1,17.08749962,17.46928596,17.08499908,17.4271431,15.36310005,353883600
2013/10/2,17.34392929,17.56428528,17.2767868,17.48428535,15.41346836,289184000
2013/10/3,17.51821327,17.58392906,17.16928673,17.26464272,15.21984386,322753200
2013/10/4,17.28071404,17.30714226,17.09285736,17.25107193,15.20788097,258868400
2013/10/7,17.37714386,17.59464264,17.33392906,17.4196434,15.35648537,312292400
2013/10/8,17.49785614,17.52285767,17.16214371,17.17642975,15.14207649,290917200
2013/10/9,17.30857086,17.4210701,17.08142853,17.37821388,15.31996536,301725200
2013/10/10,17.54714394,17.58499908,17.3942852,17.48714256,15.41598988,278602800
2013/10/11,17.39249992,17.63714218,17.32714272,17.60035706,15.51579666,267738800
2013/10/14,17.49392891,17.77071381,17.47678566,17.7157135,15.61749077,261898000
2013/10/15,17.76821327,17.9285717,17.69714355,17.80999947,15.70060825,320073600
2013/10/16,17.8853569,17.94750023,17.82964325,17.89678574,15.77711391,251101200
2013/10/17,17.85642815,18.02785683,17.84571457,18.0178566,15.8838501,253593200
2013/10/18,18.07107162,18.18785667,18.0610714,18.17464256,16.02206039,290542000
2013/10/21,18.27750015,18.72500038,18.26857185,18.62000084,16.41467285,398106800
2013/10/22,18.80035782,18.87321472,18.14392853,18.56678581,16.3677597,534063600
2013/10/23,18.5357132,18.7739296,18.5357132,18.7485714,16.52801895,313723200
2013/10/24,18.75,19.01678658,18.65892982,18.99678612,16.74683571,384764800
2013/10/25,18.97571373,19.04392815,18.75392914,18.7842865,16.55950546,337792000
2013/10/28,18.8942852,18.9642868,18.6860714,18.92428589,16.68292046,550440800
2013/10/29,19.15250015,19.2589283,18.3764286,18.45285606,16.26732635,635807200
2013/10/30,18.55750084,18.84000015,18.46500015,18.74642944,16.52612495,354163600
2013/10/31,18.75,18.83892822,18.61678505,18.66785622,16.4568634,275696400
2013/11/1,18.71500015,18.74285698,18.42285728,18.57250023,16.37279701,274890000
2013/11/4,18.61071396,18.81500053,18.52892876,18.8125,16.58437538,244627600
2013/11/5,18.73500061,18.88892937,18.6785717,18.76607132,16.54344368,265213200
2013/11/6,18.71964264,18.74500084,18.50714302,18.60428619,16.4965744,223375600
2013/11/7,18.55642891,18.68535614,18.29928589,18.30321312,16.22960854,262620400
2013/11/8,18.37785721,18.61178589,18.30678558,18.59142876,16.48517609,279316800
2013/11/11,18.57107162,18.63107109,18.37178612,18.53750038,16.43736076,227452400
2013/11/12,18.48821449,18.7114296,18.4642868,18.57178688,16.46775627,204276800
2013/11/13,18.5,18.6517868,18.46285629,18.59392929,16.48739243,197220800
2013/11/14,18.67178535,18.90285683,18.63821411,18.86285782,16.72585487,282419200
2013/11/15,18.80642891,18.89607048,18.73178673,18.74964333,16.6254673,317920400
2013/11/18,18.74964333,18.82821465,18.50714302,18.52249908,16.42405319,244944000
2013/11/19,18.53678513,18.69214249,18.49892807,18.55535698,16.45318604,208938800
2013/11/20,18.54392815,18.5864296,18.36892891,18.3928566,16.30910301,193916800
2013/11/21,18.48571396,18.6146431,18.34535789,18.61214256,16.50353813,262026800
2013/11/22,18.55428505,18.64857101,18.51892853,18.56428528,16.46111107,223725600
2013/11/25,18.60785675,18.78107071,18.6071434,18.70499992,16.58587837,229311600
2013/11/26,18.71857071,19.14785767,18.7142868,19.04999924,16.8917942,401382800
2013/11/27,19.15392876,19.5,19.04999924,19.4985714,17.28954697,363448400
2013/11/29,19.62428665,19.94035721,19.56464386,19.85964394,17.60971832,318127600
2013/12/2,19.9285717,20.15464211,19.67214394,19.68678665,17.45644188,472544800
2013/12/3,19.93928528,20.22785759,19.91714287,20.22571373,17.93430901,450968000
2013/12/4,20.1964283,20.32821465,20.02928543,20.1785717,17.89250946,377809600
2013/12/5,20.45178604,20.54071426,20.22892952,20.28214264,17.9843483,447580000
2013/12/6,20.2067852,20.2410717,19.98464394,20.00071335,17.73480415,344352400
2013/12/9,20.03214264,20.34214211,20.03214264,20.22964287,17.93779182,320493600
2013/12/10,20.12785721,20.28142929,20.04285622,20.19821358,17.90992355,278269600
2013/12/11,20.25,20.39178658,19.98892975,20.04857063,17.77723885,359718800
2013/12/12,20.07642937,20.19071388,20.00107193,20.0192852,17.75126648,262290000
2013/12/13,20.10178566,20.10285759,19.7739296,19.80107117,17.5577774,332822000
2013/12/16,19.82214355,20.09428596,19.82178688,19.9107132,17.65499496,282592800
2013/12/17,19.85035706,19.97999954,19.76357079,19.82107162,17.57550812,229902400
2013/12/18,19.63214302,19.69464302,19.24285698,19.67035675,17.44186783,565863200
2013/12/19,19.625,19.6428566,19.41892815,19.44499969,17.24204636,320308800
2013/12/20,19.47964287,19.70035744,19.45785713,19.60785675,17.386446,436413600
2013/12/23,20.2857132,20.38285637,20.09857178,20.36035728,18.05370522,501306400
2013/12/24,20.35321426,20.42428589,20.21535683,20.2739296,17.97706604,167554800
2013/12/26,20.28928566,20.3392868,20.12071419,20.13928604,17.85766983,204008000
2013/12/27,20.13642883,20.15749931,19.9821434,20.00321388,17.73702049,225884400
2013/12/30,19.9092865,20.00321388,19.72571373,19.80428505,17.5606308,253629600
2013/12/31,19.79178619,20.04571342,19.7857132,20.03642845,17.76647186,223084400
2014/1/2,19.84571457,19.89392853,19.71500015,19.75464249,17.5166111,234684800
2014/1/3,19.74500084,19.77499962,19.30107117,19.32071495,17.13183975,392467600
2014/1/6,19.19464302,19.52857018,19.05714226,19.42607117,17.22525978,412610800
2014/1/7,19.44000053,19.4985714,19.2114296,19.28714371,17.10207748,317209200
2014/1/8,19.24321365,19.48428535,19.23892975,19.4092865,17.21037674,258529600
2014/1/9,19.52857018,19.53071404,19.11964226,19.16142845,16.99059677,279148800
2014/1/10,19.27964211,19.31428528,18.96821404,19.03357124,16.87722969,304976000
2014/1/13,18.92535782,19.375,18.92428589,19.13321495,16.96558571,378492800
2014/1/14,19.22214317,19.52607155,19.20214272,19.51392937,17.30316162,332561600
2014/1/15,19.76857185,20.00714302,19.70214272,19.90571404,17.65056229,391638800
2014/1/16,19.81785774,19.88750076,19.70285606,19.7946434,17.55208015,229278000
2014/1/17,19.69571495,19.71678543,19.28214264,19.30964279,17.12202454,426739600
2014/1/21,19.32107162,19.64535713,19.30071449,19.60964394,17.38803864,328526800
2014/1/22,19.67535782,19.9032135,19.56464386,19.69678688,17.46530724,379985200
2014/1/23,19.64071465,19.875,19.45750046,19.86357117,17.61319542,403239200
2014/1/24,19.7857132,19.84357071,19.4553566,19.50250053,17.29302979,429354800
2014/1/27,19.64535713,19.81428528,19.4910717,19.6607132,17.433321,554878800
2014/1/28,18.17000008,18.3928566,17.93107033,18.0892868,16.03992081,1065523200
2014/1/29,17.99821472,18.12035751,17.80785751,17.8839283,15.85782814,502810000
2014/1/30,17.9478569,18.0892868,17.73928642,17.84928513,15.82711411,678501600
2014/1/31,17.68499947,17.91178513,17.62678528,17.87857056,15.85308266,464797200
2014/2/3,17.95035744,18.13321495,17.83214378,17.91178513,15.8825264,401464000
2014/2/4,18.06607056,18.19499969,17.95571327,18.1710701,16.11244011,376681200
2014/2/5,18.09142876,18.40285683,18.0803566,18.30678558,16.23278046,328344800
2014/2/6,18.21642876,18.3392868,18.13607025,18.30392838,16.32740402,257765200
2014/2/7,18.62071419,18.67607117,18.47785759,18.55999947,16.55581474,370280400
2014/2/10,18.52357101,18.99964333,18.5,18.89249992,16.85241699,345559200
2014/2/11,18.95035744,19.2053566,18.9107132,19.1414299,17.07446098,282256800
2014/2/12,19.17678642,19.27000046,19.04428673,19.13999939,17.07319069,308100800
2014/2/13,19.09499931,19.45892906,19.07857132,19.44392967,17.3442955,307398000
2014/2/14,19.37392807,19.49928665,19.3289299,19.42821312,17.33028221,272924400
2014/2/18,19.5,19.68535614,19.48607063,19.49964333,17.39399719,260251600
2014/2/19,19.4553566,19.53178596,19.08392906,19.19178581,17.11938095,313768000
2014/2/20,19.03535652,19.1785717,18.8928566,18.96964264,16.9212265,305858000
2014/2/21,19.0282135,19.09178543,18.73571396,18.7589283,16.73327065,278784800
2014/2/24,18.68392944,18.92571449,18.65785789,18.84107018,16.80653954,288909600
2014/2/25,18.90642929,18.91321373,18.6071434,18.64500046,16.6316433,231952000
2014/2/26,18.70035744,18.75,18.41428566,18.47678566,16.48158646,276217200
2014/2/27,18.46928596,18.88500023,18.43035698,18.84535789,16.81036758,301882000
2014/2/28,18.89571381,19.0267868,18.64714241,18.79428673,16.76480675,371968800
2014/3/3,18.69357109,18.95178604,18.67178535,18.84857178,16.8132267,238781200
2014/3/4,18.9642868,19.02285767,18.84892845,18.97285652,16.92409325,259140000
2014/3/5,18.9614296,19.0982132,18.89749908,19.01285744,16.95977783,200062800
2014/3/6,19.0282135,19.08714294,18.86071396,18.9553566,16.90847969,185488800
2014/3/7,18.96750069,18.99928665,18.78750038,18.94428635,16.89860725,220729600
2014/3/10,18.87000084,19.04750061,18.86928558,18.9614296,16.91390228,178584000
2014/3/11,19.12321472,19.24071312,19.02107048,19.14607048,17.07859993,279224400
2014/3/12,19.08964348,19.19107056,19,19.16464233,17.09516525,199326400
2014/3/13,19.19428635,19.27357101,18.89857101,18.95178604,16.90530014,257742800
2014/3/14,18.8853569,18.96035767,18.6785717,18.73892975,16.71542931,237199200
2014/3/17,18.84642982,18.92749977,18.78035736,18.81214333,16.7807312,199544800
2014/3/18,18.78214264,18.99892807,18.75714302,18.97857094,16.92918777,209647200
2014/3/19,19.00928688,19.15142822,18.8928566,18.97357178,16.9247303,224756000
2014/3/20,18.92464256,19.0239296,18.83392906,18.88214302,16.84317207,208398400
2014/3/21,18.99749947,19.0625,18.79750061,19.03107071,16.97602463,374046400
2014/3/24,19.22928619,19.3035717,19.10928535,19.25678635,17.17736053,355700800
2014/3/25,19.3392868,19.4910717,19.27107048,19.46392822,17.36213875,282293200
2014/3/26,19.51857185,19.6071434,19.24500084,19.27785683,17.19615936,299768000
2014/3/27,19.28642845,19.3392868,19.11142921,19.19499969,17.12224388,222031600
2014/3/28,19.22571373,19.24785614,19.0803566,19.17357063,17.10313606,200564000
2014/3/31,19.25821495,19.31464386,19.14035606,19.16928673,17.09931374,168669200
2014/4/1,19.20571327,19.35250092,19.17035675,19.34464264,17.25573158,200760000
2014/4/2,19.37071419,19.40999985,19.29500008,19.37678528,17.28439713,180420800
2014/4/3,19.33535767,19.375,19.20142937,19.24250031,17.16461945,162344000
2014/4/4,19.27892876,19.2857132,18.94928551,18.99357033,16.94257736,275251200
2014/4/7,18.85785675,18.96071434,18.63892937,18.69535637,16.67655754,289850400
2014/4/8,18.75678635,18.79000092,18.52499962,18.69428635,16.67560577,243888400
2014/4/9,18.66571426,18.94607162,18.64357185,18.94000053,16.89478683,206169600
2014/4/10,18.95285606,19.00857162,18.68464279,18.69571495,16.67687988,239652000
2014/4/11,18.5357132,18.67250061,18.46928596,18.55750084,16.55358315,271717600
2014/4/14,18.63928604,18.64857101,18.4717865,18.63142967,16.61953735,205674000
2014/4/15,18.58107185,18.62999916,18.26178551,18.4985714,16.50102234,266490000
2014/4/16,18.50178528,18.61035728,18.36214256,18.53607178,16.53447342,214765600
2014/4/17,18.5714283,18.84857178,18.54285622,18.74785614,16.72339058,284334400
2014/4/21,18.76214218,19.00499916,18.71285629,18.97035789,16.92186165,182548800
2014/4/22,18.86821365,18.99392891,18.8035717,18.98928642,16.93874741,202563200
2014/4/23,18.89500046,18.96892929,18.73035622,18.7410717,16.71733475,394940000
2014/4/24,20.2932148,20.3571434,20.02607155,20.27750015,18.08785248,759911600
2014/4/25,20.16178513,20.42821312,20.1414299,20.42642975,18.22070313,390275200
2014/4/28,20.45714378,21.2767868,20.44821358,21.21750069,18.92635345,669485600
2014/4/29,21.20499992,21.28499985,21.05392838,21.15464211,18.87028122,337377600
2014/4/30,21.16571426,21.40821457,21.06428528,21.07464218,18.79892349,456640800
2014/5/1,21.1428566,21.24285698,20.94142914,21.12428665,18.84320641,244048000
2014/5/2,21.15500069,21.22142982,21.0610714,21.1635704,18.87824631,191514400
2014/5/5,21.07642937,21.4642868,21.0714283,21.46285629,19.14521408,287067200
2014/5/6,21.49285698,21.58607101,21.22892952,21.22892952,18.93654442,374564400
2014/5/7,21.2589283,21.3317852,20.99035645,21.15464211,18.87028122,282864400
2014/5/8,21.0089283,21.22892952,20.94285774,20.99964333,18.83665085,230297200
2014/5/9,20.8764286,20.9375,20.7260704,20.91214371,18.75816154,291597600
2014/5/12,20.98178673,21.20214272,20.97857094,21.17250061,18.99170113,213208800
2014/5/13,21.1428566,21.2335701,21.09642982,21.20571327,19.02148819,159737200
2014/5/14,21.15821457,21.33571434,21.13357162,21.20964241,19.02501488,166404000
2014/5/15,21.23928642,21.30714226,21.0014286,21.02928543,18.86323357,230846000
2014/5/16,21.02249908,21.34035683,20.90714264,21.33964348,19.14162254,276256400
2014/5/19,21.35178566,21.69035721,21.33321381,21.59250069,19.36843872,317755200
2014/5/20,21.58964348,21.65714264,21.45464325,21.5967865,19.37227821,234836000
2014/5/21,21.56535721,21.66785622,21.50214386,21.65392876,19.42354202,196859600
2014/5/22,21.66428566,21.78035736,21.57500076,21.68821335,19.45429039,200760000
2014/5/23,21.6875,21.95464325,21.65964317,21.93321419,19.6740551,232209600
2014/5/27,21.99571419,22.35214233,21.98678589,22.34392929,20.04246521,348866000
2014/5/28,22.35785675,22.49392891,22.27785683,22.28607178,19.99057198,315481600
2014/5/29,22.42321396,22.74535751,22.42035675,22.69214249,20.35481834,376474000
2014/5/30,22.78499985,23.00607109,22.46071434,22.6071434,20.27857399,564020800
2014/6/2,22.6414299,22.67250061,22.2321434,22.45178604,20.13921165,369350800
2014/6/3,22.44499969,22.81214333,22.4375,22.7692852,20.42400932,292709200
2014/6/4,22.76571465,23.13892937,22.71821404,23.02928543,20.65723228,335482000
2014/6/5,23.07857132,23.19178581,22.95035744,23.11964226,20.73827744,303805600
2014/6/6,23.21071434,23.25928688,23.01678658,23.05607033,20.68125534,349938400
2014/6/9,23.17499924,23.46999931,22.9375,23.42499924,21.01218224,301660000
2014/6/10,23.68250084,23.76250076,23.39249992,23.5625,21.13551903,251108000
2014/6/11,23.53249931,23.69000053,23.36750031,23.46500015,21.04806328,182724000
2014/6/12,23.51000023,23.53000069,22.97500038,23.07250023,20.69599724,218996000
2014/6/13,23.04999924,23.11000061,22.71999931,22.81999969,20.46950531,218100000
2014/6/16,22.87750053,23.1875,22.86249924,23.04999924,20.67580795,142244000
2014/6/17,23.07749939,23.17499924,22.95000076,23.02000046,20.64889908,118904000
2014/6/18,23.06749916,23.07250023,22.83749962,23.04500008,20.67132378,134056000
2014/6/19,23.07250023,23.07500076,22.83499908,22.96500015,20.5995636,142112000
2014/6/20,22.96249962,23.13750076,22.72500038,22.72750092,20.38653564,403592000
2014/6/23,22.82999992,22.90500069,22.64999962,22.70750046,20.36859131,174776000
2014/6/24,22.6875,22.93499947,22.54750061,22.56999969,20.2452507,156144000
2014/6/25,22.55249977,22.67499924,22.41250038,22.59000015,20.26318932,147476000
2014/6/26,22.59250069,22.76250076,22.45000076,22.72500038,20.38428116,130516000
2014/6/27,22.70499992,23,22.69249916,22.99500084,20.62648392,256116000
2014/6/30,23.02499962,23.43250084,23.02249908,23.23250008,20.83951378,197929200
2014/7/1,23.37999916,23.51749992,23.28249931,23.37999916,20.97181702,152892000
2014/7/2,23.46750069,23.51499939,23.27249908,23.37000084,20.96284866,113860000
2014/7/3,23.41749954,23.52499962,23.29999924,23.50749969,21.08618927,91567200
2014/7/7,23.53499985,23.99749947,23.52499962,23.99250031,21.52123833,225872000
2014/7/8,24.06749916,24.20000076,23.47999954,23.83749962,21.38219833,260888000
2014/7/9,23.86000061,23.98749924,23.69000053,23.84749985,21.39116669,145744000
2014/7/10,23.44000053,23.88750076,23.37999916,23.76000023,21.31267929,158744000
2014/7/11,23.84000015,23.97249985,23.71500015,23.80500031,21.35304642,136072000
2014/7/14,23.96500015,24.22249985,23.91250038,24.11249924,21.62887001,171240000
2014/7/15,24.20000076,24.21249962,23.75749969,23.82999992,21.3754673,181911600
2014/7/16,24.24250031,24.27499962,23.68499947,23.69499969,21.25437164,213585200
2014/7/17,23.75749969,23.81999969,23.14249992,23.27249908,20.87538719,229192000
2014/7/18,23.40500069,23.68499947,23.25499916,23.60750008,21.17588425,199952000
2014/7/21,23.74749947,23.75,23.43000031,23.48500061,21.06601143,156316000
2014/7/22,23.67000008,23.72249985,23.53000069,23.68000031,21.24091721,220788000
2014/7/23,23.85499954,24.46999931,23.79249954,24.29750061,21.79481697,371672000
2014/7/24,24.26000023,24.32999992,24.10499954,24.25749969,21.75893784,182916000
2014/7/25,24.21249962,24.45999908,24.15999985,24.41749954,21.90245819,173876000
2014/7/28,24.45499992,24.80999947,24.38750076,24.75499916,22.20519447,221272000
2014/7/29,24.83250046,24.86000061,24.5625,24.59499931,22.0616703,172572000
2014/7/30,24.61000061,24.67499924,24.41749954,24.53750038,22.01010132,132040000
2014/7/31,24.29000092,24.36249924,23.83250046,23.89999962,21.43826103,227372000
2014/8/1,23.72500038,24.15500069,23.70249939,24.03249931,21.55711174,194044000
2014/8/4,24.09250069,24.14500046,23.79249954,23.89749908,21.43601799,159832000
2014/8/5,23.84000015,23.92000008,23.59000015,23.78000069,21.3306179,223732000
2014/8/6,23.6875,23.87000084,23.67749977,23.73999977,21.29473686,154232000
2014/8/7,23.73250008,23.98749924,23.52499962,23.62000084,21.29248619,186844000
2014/8/8,23.56500053,23.70499992,23.31999969,23.68499947,21.35107994,167460000
2014/8/11,23.81749916,24.02000046,23.70999908,23.99749947,21.6327877,146340000
2014/8/12,24.01000023,24.21999931,23.90250015,23.99250031,21.62828445,135180000
2014/8/13,24.03750038,24.30999947,24.01000023,24.30999947,21.91449165,127664000
2014/8/14,24.33250046,24.39249992,24.20000076,24.375,21.97308922,112464000
2014/8/15,24.47500038,24.54750061,24.21500015,24.49500084,22.08126831,195804000
2014/8/18,24.62249947,24.84250069,24.49500084,24.79000092,22.34719276,190288000
2014/8/19,24.85250092,25.17000008,24.82999992,25.13249969,22.65594292,277596000
2014/8/20,25.11000061,25.27249908,24.98749924,25.14249992,22.66495895,210796000
2014/8/21,25.14249992,25.23500061,25.02750015,25.14500046,22.66721153,133912000
2014/8/22,25.07250023,25.36750031,25.04750061,25.32999992,22.83398247,176736000
2014/8/25,25.44750023,25.54249954,25.31999969,25.38500023,22.88356018,161080000
2014/8/26,25.35499954,25.375,25.21500015,25.22249985,22.73707771,132608000
2014/8/27,25.25499916,25.64249992,25.17499924,25.53249931,23.01652718,209476000
2014/8/28,25.39749908,25.69499969,25.38999939,25.5625,23.04357147,273840000
2014/8/29,25.71500015,25.72500038,25.54999924,25.625,23.09991455,178380000
2014/9/2,25.76499939,25.93499947,25.68000031,25.82500076,23.28020859,214256000
2014/9/3,25.77499962,25.79999924,24.64500046,24.73500061,22.29761124,501684000
2014/9/4,24.71249962,25.02249908,24.44750023,24.53000069,22.11281586,342872000
2014/9/5,24.70000076,24.84749985,24.57749939,24.74250031,22.3043766,233828000
2014/9/8,24.82500076,24.82749939,24.51250076,24.59000015,22.16690636,185426800
2014/9/9,24.77000046,25.77000046,24.03499985,24.49749947,22.08351707,759385200
2014/9/10,24.50250053,25.27750015,24.44000053,25.25,22.76186371,403478400
